bw_req,latency_req,priority,prb_usage,queue_len,hour_of_day,prb_allocated,expected_latency,sla_ok,type_emergency,type_industry,type_normal
0.506,200,1,57.0,17,6,5,337.33,0,False,False,True
0.463,200,1,79.0,19,12,5,357.31,0,False,False,True
0.545,200,1,75.3,31,0,5,361.54,0,False,False,True
2.024,50,2,77.0,48,13,16,90.94,0,False,True,False
2.413,50,2,47.3,26,5,15,76.72,0,False,True,False
0.416,200,1,79.4,23,21,7,353.99,0,False,False,True
2.113,50,2,68.3,24,22,15,82.84,0,False,True,False
0.506,200,1,65.5,12,0,8,329.35,0,False,False,True
5.72,10,3,89.2,3,16,31,10.11,0,True,False,False
0.554,200,1,65.3,4,20,8,322.87,0,False,False,True
4.919,10,3,45.7,3,9,30,14.43,0,True,False,False
0.472,200,1,66.2,31,11,5,362.19,0,False,False,True
0.453,200,1,53.0,33,3,8,348.92,0,False,False,True
0.594,200,1,65.7,27,0,5,357.34,0,False,False,True
5.902,10,3,49.6,37,10,32,18.26,0,True,False,False
0.515,200,1,78.6,11,8,7,345.65,0,False,False,True
0.552,200,1,63.1,19,13,5,347.82,0,False,False,True
0.553,200,1,42.3,44,15,5,355.72,0,False,False,True
0.609,200,1,77.1,38,6,5,369.67,0,False,False,True
0.484,200,1,57.6,31,15,5,353.03,0,False,False,True
0.567,200,1,40.7,31,12,6,336.37,0,False,False,True
0.414,200,1,81.4,19,22,7,349.38,0,False,False,True
0.57,200,1,64.0,5,23,7,329.74,0,False,False,True
0.633,200,1,88.9,45,22,6,386.95,0,False,False,True
4.196,10,3,44.1,5,16,31,17.22,0,True,False,False
2.005,50,2,68.9,5,0,15,73.51,0,False,True,False
0.539,200,1,93.9,4,6,5,348.45,0,False,False,True
0.446,200,1,52.8,45,22,5,365.27,0,False,False,True
0.605,200,1,56.3,12,0,5,336.12,0,False,False,True
0.481,200,1,81.1,42,18,5,376.71,0,False,False,True
2.213,50,2,73.4,24,8,17,80.66,0,False,True,False
1.872,50,2,61.9,25,14,15,80.72,0,False,True,False
0.523,200,1,42.1,20,7,5,336.07,0,False,False,True
1.892,50,2,89.9,19,13,16,88.13,0,False,True,False
0.442,200,1,42.7,25,5,7,336.42,0,False,False,True
5.76,10,3,93.9,26,23,31,18.8,0,True,False,False
0.533,200,1,54.5,33,12,6,350.99,0,False,False,True
0.603,200,1,81.9,35,4,5,369.57,0,False,False,True
0.498,200,1,59.5,8,5,7,321.58,0,False,False,True
0.492,200,1,70.9,14,0,5,342.02,0,False,False,True
2.012,50,2,52.8,28,10,15,82.6,0,False,True,False
0.568,200,1,62.5,9,8,5,336.06,0,False,False,True
0.522,200,1,61.8,16,17,7,335.8,0,False,False,True
1.674,50,2,50.9,5,15,17,78.24,0,False,True,False
0.622,200,1,86.2,8,2,5,352.19,0,False,False,True
0.47,200,1,78.1,18,17,7,345.49,0,False,False,True
0.629,200,1,87.9,39,15,5,376.35,0,False,False,True
0.478,200,1,50.2,25,5,6,335.51,0,False,False,True
0.56,200,1,42.9,37,12,8,338.66,0,False,False,True
0.582,200,1,59.8,22,17,6,339.34,0,False,False,True
0.502,200,1,46.4,27,3,8,335.87,0,False,False,True
0.481,200,1,96.1,14,2,5,360.39,0,False,False,True
4.141,10,3,41.4,25,12,30,13.12,0,True,False,False
4.657,10,3,49.4,17,22,31,13.29,0,True,False,False
2.285,50,2,84.4,22,10,17,85.65,0,False,True,False
0.602,200,1,50.8,13,8,6,331.98,0,False,False,True
0.582,200,1,88.0,5,16,5,347.01,0,False,False,True
1.631,50,2,81.4,10,15,17,77.51,0,False,True,False
0.592,200,1,72.0,46,7,5,381.56,0,False,False,True
2.113,50,2,93.3,33,4,17,84.29,0,False,True,False
0.632,200,1,49.8,36,2,6,346.82,0,False,False,True
0.592,200,1,82.6,49,5,5,386.76,0,False,False,True
0.585,200,1,48.1,3,3,8,316.22,0,False,False,True
0.57,200,1,63.6,26,15,6,346.81,0,False,False,True
0.578,200,1,45.7,14,22,7,326.88,0,False,False,True
1.94,50,2,40.4,30,18,15,74.52,0,False,True,False
4.917,10,3,53.5,10,15,32,9.55,1,True,False,False
0.574,200,1,48.1,13,18,5,328.43,0,False,False,True
0.444,200,1,46.2,48,1,6,362.8,0,False,False,True
0.516,200,1,86.0,22,3,5,356.11,0,False,False,True
0.603,200,1,45.0,6,20,9,310.66,0,False,False,True
0.582,200,1,73.1,24,15,6,349.5,0,False,False,True
0.584,200,1,57.2,32,17,5,353.27,0,False,False,True
0.412,200,1,40.8,42,0,7,345.56,0,False,False,True
0.572,200,1,47.3,28,5,5,344.53,0,False,False,True
2.27,50,2,94.8,18,5,15,81.31,0,False,True,False
0.553,200,1,45.0,43,6,5,357.78,0,False,False,True
2.388,50,2,87.9,13,14,17,84.39,0,False,True,False
0.475,200,1,92.7,35,22,5,376.53,0,False,False,True
0.601,200,1,91.1,13,9,5,356.48,0,False,False,True
1.888,50,2,76.4,47,7,15,92.36,0,False,True,False
0.525,200,1,78.7,19,0,6,352.26,0,False,False,True
0.633,200,1,51.6,28,5,5,343.8,0,False,False,True
1.863,50,2,42.2,24,4,15,79.66,0,False,True,False
1.918,50,2,61.7,31,17,16,85.45,0,False,True,False
0.46,200,1,63.7,18,0,5,341.02,0,False,False,True
0.529,200,1,54.4,33,6,7,343.84,0,False,False,True
0.558,200,1,94.3,34,6,5,378.65,0,False,False,True
0.614,200,1,93.0,11,11,5,353.22,0,False,False,True
0.501,200,1,47.2,31,3,8,335.9,0,False,False,True
0.514,200,1,74.5,17,13,5,349.88,0,False,False,True
0.51,200,1,43.8,2,23,10,304.43,0,False,False,True
0.608,200,1,68.2,7,12,7,326.6,0,False,False,True
0.561,200,1,54.3,40,18,5,356.43,0,False,False,True
2.171,50,2,63.2,40,8,15,82.07,0,False,True,False
4.138,10,3,51.3,44,5,31,19.6,0,True,False,False
0.448,200,1,59.7,9,6,5,335.71,0,False,False,True
0.408,200,1,93.6,3,16,5,350.37,0,False,False,True
0.404,200,1,64.8,22,3,5,343.83,0,False,False,True
1.654,50,2,66.1,17,23,16,79.81,0,False,True,False
2.094,50,2,81.7,15,10,15,79.8,0,False,True,False
5.0,10,3,48.6,41,22,30,14.17,0,True,False,False
2.091,50,2,88.4,38,8,16,85.34,0,False,True,False
0.621,200,1,72.9,19,22,7,345.03,0,False,False,True
1.645,50,2,57.6,16,22,16,77.56,0,False,True,False
0.62,200,1,63.5,3,14,5,330.4,0,False,False,True
0.552,200,1,83.8,26,22,7,354.92,0,False,False,True
2.011,50,2,76.9,12,21,16,77.7,0,False,True,False
0.479,200,1,76.1,27,20,5,356.11,0,False,False,True
0.582,200,1,58.5,15,5,5,333.82,0,False,False,True
2.11,50,2,73.4,6,14,15,79.61,0,False,True,False
0.452,200,1,48.3,44,12,7,357.77,0,False,False,True
0.633,200,1,55.9,36,18,5,358.07,0,False,False,True
0.414,200,1,90.9,16,1,6,360.54,0,False,False,True
1.844,50,2,83.5,36,23,16,91.34,0,False,True,False
0.624,200,1,47.3,29,18,5,342.22,0,False,False,True
0.421,200,1,54.8,3,10,9,311.9,0,False,False,True
2.011,50,2,41.0,13,14,17,70.89,0,False,True,False
0.572,200,1,52.5,20,9,8,334.34,0,False,False,True
0.513,200,1,85.2,29,8,7,360.36,0,False,False,True
0.479,200,1,46.7,34,2,6,346.57,0,False,False,True
2.508,50,2,46.0,30,17,15,78.48,0,False,True,False
0.648,200,1,45.8,23,23,7,335.55,0,False,False,True
1.857,50,2,79.5,27,1,15,86.03,0,False,True,False
6.108,10,3,62.7,44,21,30,18.36,0,True,False,False
1.872,50,2,81.2,42,9,15,86.67,0,False,True,False
2.189,50,2,65.9,46,1,17,80.87,0,False,True,False
2.377,50,2,86.8,11,11,15,80.18,0,False,True,False
2.394,50,2,89.8,21,13,15,82.06,0,False,True,False
0.614,200,1,59.7,12,6,5,334.89,0,False,False,True
2.542,50,2,90.6,33,4,15,87.18,0,False,True,False
2.311,50,2,65.0,19,11,17,81.61,0,False,True,False
0.49,200,1,50.4,5,21,8,318.84,0,False,False,True
0.431,200,1,64.7,47,20,7,364.85,0,False,False,True
0.402,200,1,53.6,16,16,6,333.87,0,False,False,True
2.036,50,2,63.6,26,1,17,78.73,0,False,True,False
1.882,50,2,71.6,15,9,15,79.98,0,False,True,False
4.784,10,3,48.1,9,17,31,16.95,0,True,False,False
2.048,50,2,70.2,31,5,15,81.2,0,False,True,False
1.84,50,2,61.2,29,5,15,82.38,0,False,True,False
2.505,50,2,44.7,1,19,20,72.53,0,False,True,False
5.907,10,3,62.0,43,3,31,16.18,0,True,False,False
1.799,50,2,68.2,2,20,16,75.73,0,False,True,False
0.476,200,1,95.5,17,13,6,357.1,0,False,False,True
2.331,50,2,53.8,16,21,15,80.63,0,False,True,False
2.589,50,2,78.7,39,8,16,84.39,0,False,True,False
0.4,200,1,47.2,26,3,6,339.52,0,False,False,True
0.542,200,1,72.0,5,19,8,326.31,0,False,False,True
5.539,10,3,79.4,27,9,30,14.14,0,True,False,False
0.501,200,1,42.1,49,4,5,357.9,0,False,False,True
0.476,200,1,84.5,47,18,5,388.44,0,False,False,True
4.258,10,3,93.8,35,9,30,14.66,0,True,False,False
0.501,200,1,84.6,19,1,5,356.47,0,False,False,True
0.52,200,1,61.4,39,21,5,359.42,0,False,False,True
6.467,10,3,75.3,28,17,30,14.77,0,True,False,False
1.898,50,2,76.4,6,0,15,80.89,0,False,True,False
0.41,200,1,45.4,43,18,8,355.2,0,False,False,True
0.472,200,1,48.5,7,16,9,311.95,0,False,False,True
1.93,50,2,41.1,6,16,17,70.39,0,False,True,False
1.807,50,2,61.5,16,7,17,75.5,0,False,True,False
2.177,50,2,43.8,6,2,16,77.44,0,False,True,False
0.494,200,1,77.9,46,16,5,375.83,0,False,False,True
0.476,200,1,49.0,20,6,8,333.38,0,False,False,True
2.332,50,2,60.9,26,15,15,79.39,0,False,True,False
0.474,200,1,81.8,34,6,7,369.56,0,False,False,True
0.487,200,1,71.4,42,14,5,372.59,0,False,False,True
4.507,10,3,65.8,29,20,30,18.77,0,True,False,False
1.702,50,2,42.8,35,16,15,82.57,0,False,True,False
0.406,200,1,63.5,15,4,5,337.76,0,False,False,True
0.548,200,1,92.1,23,17,5,366.99,0,False,False,True
0.503,200,1,89.0,40,16,5,379.18,0,False,False,True
0.453,200,1,68.4,12,15,7,333.74,0,False,False,True
2.197,50,2,74.5,37,15,15,88.01,0,False,True,False
0.486,200,1,46.2,7,9,9,312.43,0,False,False,True
0.586,200,1,69.1,31,16,5,361.05,0,False,False,True
1.779,50,2,52.9,7,15,17,72.35,0,False,True,False
2.188,50,2,88.3,12,9,17,84.6,0,False,True,False
2.047,50,2,64.9,36,23,17,83.32,0,False,True,False
6.091,10,3,87.3,40,21,30,12.95,0,True,False,False
1.62,50,2,67.3,22,14,17,75.37,0,False,True,False
1.801,50,2,50.2,19,15,15,77.99,0,False,True,False
2.077,50,2,55.4,13,17,15,76.14,0,False,True,False
1.899,50,2,89.4,27,11,15,81.84,0,False,True,False
0.446,200,1,59.4,9,13,8,320.29,0,False,False,True
0.606,200,1,47.2,44,20,7,358.86,0,False,False,True
0.428,200,1,50.1,5,13,9,311.88,0,False,False,True
0.596,200,1,66.4,8,23,6,331.19,0,False,False,True
0.552,200,1,72.8,48,11,7,370.98,0,False,False,True
5.169,10,3,95.2,31,15,31,19.25,0,True,False,False
0.425,200,1,64.9,16,10,6,343.46,0,False,False,True
0.537,200,1,51.2,6,18,7,323.14,0,False,False,True
0.518,200,1,70.1,24,15,6,346.16,0,False,False,True
0.557,200,1,80.1,28,5,5,366.46,0,False,False,True
2.218,50,2,46.4,1,19,18,73.4,0,False,True,False
2.181,50,2,62.1,42,10,15,85.44,0,False,True,False
1.761,50,2,59.4,13,12,15,73.45,0,False,True,False
0.607,200,1,72.1,22,11,6,348.59,0,False,False,True
0.549,200,1,45.1,7,12,7,319.02,0,False,False,True
1.776,50,2,43.7,36,5,15,78.93,0,False,True,False
0.602,200,1,60.9,42,22,7,364.5,0,False,False,True
0.489,200,1,87.5,6,6,8,335.92,0,False,False,True
2.11,50,2,61.7,1,3,18,78.23,0,False,True,False
2.372,50,2,83.4,26,19,16,82.19,0,False,True,False
1.766,50,2,82.5,32,4,16,82.91,0,False,True,False
1.828,50,2,40.7,36,7,15,82.71,0,False,True,False
1.602,50,2,89.7,13,21,15,77.79,0,False,True,False
1.866,50,2,68.3,28,13,17,81.12,0,False,True,False
1.622,50,2,76.5,47,14,15,85.92,0,False,True,False
2.254,50,2,63.7,44,13,15,86.83,0,False,True,False
0.615,200,1,46.7,16,17,5,333.47,0,False,False,True
5.104,10,3,93.9,15,2,30,11.85,0,True,False,False
0.586,200,1,79.1,40,16,5,379.49,0,False,False,True
0.425,200,1,57.6,47,15,5,364.21,0,False,False,True
0.455,200,1,56.1,12,19,8,329.74,0,False,False,True
2.321,50,2,78.6,22,0,15,84.45,0,False,True,False
2.556,50,2,40.2,13,8,17,75.86,0,False,True,False
0.591,200,1,45.2,37,8,5,348.43,0,False,False,True
0.603,200,1,47.7,40,20,8,352.29,0,False,False,True
0.472,200,1,59.0,24,20,5,343.6,0,False,False,True
1.916,50,2,64.2,15,21,15,80.66,0,False,True,False
2.291,50,2,84.9,17,20,16,86.14,0,False,True,False
0.472,200,1,50.6,11,23,5,324.34,0,False,False,True
0.437,200,1,63.6,21,17,5,346.23,0,False,False,True
0.612,200,1,65.8,21,4,5,347.86,0,False,False,True
0.574,200,1,70.2,21,20,5,354.72,0,False,False,True
1.618,50,2,71.8,41,4,15,83.17,0,False,True,False
0.444,200,1,56.3,20,1,6,340.4,0,False,False,True
2.417,50,2,47.3,24,10,16,78.23,0,False,True,False
2.403,50,2,61.3,12,11,17,72.48,0,False,True,False
0.562,200,1,63.6,14,9,6,337.79,0,False,False,True
0.489,200,1,56.4,23,8,7,338.53,0,False,False,True
2.565,50,2,79.0,43,10,17,91.17,0,False,True,False
2.5,50,2,65.5,41,15,15,84.58,0,False,True,False
0.472,200,1,55.3,3,17,9,311.36,0,False,False,True
1.929,50,2,77.6,9,19,16,76.59,0,False,True,False
0.592,200,1,90.4,31,16,5,372.44,0,False,False,True
2.474,50,2,83.5,5,14,15,82.87,0,False,True,False
0.402,200,1,63.0,31,12,5,351.39,0,False,False,True
0.632,200,1,43.8,17,21,5,332.33,0,False,False,True
5.046,10,3,80.7,23,9,31,14.57,0,True,False,False
2.231,50,2,44.5,10,19,15,73.98,0,False,True,False
2.511,50,2,96.6,19,13,16,86.83,0,False,True,False
5.279,10,3,76.7,1,10,31,13.5,0,True,False,False
0.612,200,1,41.2,34,6,6,343.39,0,False,False,True
1.84,50,2,91.0,38,12,15,91.86,0,False,True,False
0.6,200,1,66.1,15,10,5,345.43,0,False,False,True
2.025,50,2,55.7,13,8,15,77.19,0,False,True,False
0.477,200,1,92.9,1,11,8,333.71,0,False,False,True
0.503,200,1,53.0,14,1,5,332.71,0,False,False,True
0.52,200,1,91.1,26,15,5,371.96,0,False,False,True
0.508,200,1,63.5,8,13,5,328.73,0,False,False,True
0.443,200,1,77.3,18,13,5,356.35,0,False,False,True
1.736,50,2,68.4,2,2,16,76.7,0,False,True,False
0.437,200,1,62.7,23,19,7,346.2,0,False,False,True
0.444,200,1,74.6,28,18,6,359.25,0,False,False,True
0.477,200,1,74.6,33,11,5,366.84,0,False,False,True
1.864,50,2,40.7,10,21,15,72.99,0,False,True,False
0.416,200,1,92.1,12,2,5,359.04,0,False,False,True
0.607,200,1,58.4,33,21,6,353.08,0,False,False,True
2.344,50,2,68.7,30,10,17,85.24,0,False,True,False
4.724,10,3,77.9,35,9,30,18.79,0,True,False,False
0.531,200,1,79.4,37,15,5,375.38,0,False,False,True
0.571,200,1,79.9,44,0,6,380.26,0,False,False,True
0.556,200,1,77.9,24,23,5,356.08,0,False,False,True
1.776,50,2,82.4,8,19,15,84.81,0,False,True,False
0.498,200,1,44.6,8,12,9,310.14,0,False,False,True
1.76,50,2,56.1,15,1,17,76.71,0,False,True,False
2.105,50,2,48.5,3,4,19,75.47,0,False,True,False
2.308,50,2,82.6,17,13,16,86.22,0,False,True,False
0.614,200,1,53.1,25,21,8,339.92,0,False,False,True
0.463,200,1,54.2,43,21,7,360.94,0,False,False,True
0.432,200,1,62.7,17,14,7,340.58,0,False,False,True
2.09,50,2,42.1,6,20,17,68.3,0,False,True,False
0.47,200,1,84.0,42,19,6,375.49,0,False,False,True
2.259,50,2,72.3,8,22,17,73.39,0,False,True,False
0.446,200,1,46.5,5,15,5,320.49,0,False,False,True
0.557,200,1,60.3,20,15,5,343.68,0,False,False,True
2.084,50,2,49.0,29,18,16,77.18,0,False,True,False
0.52,200,1,96.5,46,7,6,388.05,0,False,False,True
2.368,50,2,42.3,16,12,15,71.34,0,False,True,False
0.555,200,1,56.8,20,20,6,337.22,0,False,False,True
0.515,200,1,53.5,24,21,5,342.77,0,False,False,True
1.985,50,2,70.5,24,0,17,79.38,0,False,True,False
0.503,200,1,81.1,18,12,7,350.0,0,False,False,True
2.52,50,2,42.8,13,1,16,72.09,0,False,True,False
0.619,200,1,41.1,18,4,6,327.78,0,False,False,True
0.648,200,1,77.2,10,4,5,343.52,0,False,False,True
0.407,200,1,79.3,44,13,7,369.72,0,False,False,True
2.174,50,2,75.5,7,7,16,73.2,0,False,True,False
0.574,200,1,63.8,3,22,6,330.45,0,False,False,True
0.433,200,1,78.3,5,6,6,337.58,0,False,False,True
1.754,50,2,85.2,47,12,15,94.49,0,False,True,False
2.538,50,2,92.1,15,15,16,84.46,0,False,True,False
0.581,200,1,79.8,15,3,6,346.83,0,False,False,True
0.444,200,1,88.4,44,6,6,378.44,0,False,False,True
0.481,200,1,73.0,23,20,6,350.45,0,False,False,True
0.628,200,1,84.5,20,17,5,358.51,0,False,False,True
0.618,200,1,79.2,12,8,5,346.3,0,False,False,True
1.796,50,2,41.6,6,9,16,72.88,0,False,True,False
2.429,50,2,65.3,19,11,15,75.55,0,False,True,False
2.215,50,2,87.2,38,10,15,83.26,0,False,True,False
0.548,200,1,88.3,43,11,7,375.75,0,False,False,True
4.428,10,3,78.1,40,7,32,17.21,0,True,False,False
0.492,200,1,83.1,36,2,7,372.0,0,False,False,True
0.595,200,1,93.1,28,19,5,369.11,0,False,False,True
0.606,200,1,40.3,7,5,9,312.43,0,False,False,True
1.627,50,2,72.0,42,22,16,83.22,0,False,True,False
0.56,200,1,77.3,25,16,7,354.2,0,False,False,True
1.787,50,2,64.3,23,16,16,81.36,0,False,True,False
0.469,200,1,44.5,20,0,5,336.14,0,False,False,True
2.245,50,2,79.2,8,12,15,82.1,0,False,True,False
2.374,50,2,66.0,31,11,16,84.67,0,False,True,False
0.609,200,1,79.2,17,2,5,353.44,0,False,False,True
2.28,50,2,71.8,28,15,16,87.29,0,False,True,False
2.391,50,2,61.3,32,4,15,83.07,0,False,True,False
0.581,200,1,64.9,34,5,5,360.76,0,False,False,True
0.501,200,1,49.2,5,22,5,319.89,0,False,False,True
0.492,200,1,44.8,33,0,8,335.78,0,False,False,True
0.593,200,1,75.2,30,13,5,364.21,0,False,False,True
0.468,200,1,89.7,23,3,6,357.83,0,False,False,True
2.473,50,2,68.9,38,6,17,79.62,0,False,True,False
1.882,50,2,53.9,19,8,17,76.75,0,False,True,False
2.32,50,2,46.1,17,21,17,76.88,0,False,True,False
0.646,200,1,47.9,21,21,5,334.81,0,False,False,True
0.514,200,1,41.7,26,20,7,338.05,0,False,False,True
0.529,200,1,86.7,43,17,5,381.1,0,False,False,True
0.635,200,1,80.5,46,22,5,386.02,0,False,False,True
0.613,200,1,84.2,28,15,5,363.78,0,False,False,True
2.53,50,2,60.8,34,16,15,83.39,0,False,True,False
0.427,200,1,77.6,24,6,5,360.9,0,False,False,True
0.591,200,1,81.2,13,22,7,342.53,0,False,False,True
0.589,200,1,58.8,5,12,9,320.8,0,False,False,True
4.103,10,3,61.6,18,20,30,16.02,0,True,False,False
0.528,200,1,89.7,23,21,6,364.54,0,False,False,True
0.531,200,1,49.0,39,9,5,360.21,0,False,False,True
0.6,200,1,64.7,45,22,5,371.6,0,False,False,True
0.535,200,1,66.3,1,15,8,325.64,0,False,False,True
0.634,200,1,89.1,2,16,8,340.07,0,False,False,True
0.623,200,1,81.0,48,23,6,379.1,0,False,False,True
2.135,50,2,79.3,46,19,15,91.79,0,False,True,False
0.538,200,1,77.7,48,17,6,379.96,0,False,False,True
0.549,200,1,41.8,21,23,6,330.28,0,False,False,True
0.527,200,1,43.6,2,1,6,310.01,0,False,False,True
0.559,200,1,86.6,4,12,7,334.72,0,False,False,True
0.633,200,1,74.5,49,4,5,385.29,0,False,False,True
0.559,200,1,83.8,40,16,6,375.25,0,False,False,True
0.469,200,1,70.5,8,0,8,328.16,0,False,False,True
1.871,50,2,88.8,28,10,15,83.68,0,False,True,False
0.45,200,1,53.2,48,7,8,354.98,0,False,False,True
0.507,200,1,63.2,26,16,5,351.01,0,False,False,True
2.592,50,2,52.9,41,12,15,86.95,0,False,True,False
0.626,200,1,40.9,10,5,7,320.32,0,False,False,True
0.534,200,1,48.7,46,0,5,367.18,0,False,False,True
0.511,200,1,74.2,48,13,5,379.06,0,False,False,True
0.44,200,1,79.9,22,18,5,358.27,0,False,False,True
2.509,50,2,93.7,13,2,15,78.16,0,False,True,False
4.824,10,3,70.6,19,5,32,15.41,0,True,False,False
2.133,50,2,62.4,13,23,16,81.6,0,False,True,False
0.632,200,1,62.9,6,11,7,328.61,0,False,False,True
5.19,10,3,47.0,28,22,30,16.4,0,True,False,False
1.967,50,2,41.1,11,20,17,71.64,0,False,True,False
2.295,50,2,79.8,22,20,15,82.57,0,False,True,False
0.447,200,1,55.3,14,7,7,331.02,0,False,False,True
0.462,200,1,57.3,47,18,5,366.3,0,False,False,True
1.769,50,2,84.2,38,19,17,86.57,0,False,True,False
2.287,50,2,76.1,16,16,15,79.0,0,False,True,False
0.47,200,1,48.3,14,17,5,332.25,0,False,False,True
0.59,200,1,52.8,14,4,5,337.95,0,False,False,True
2.245,50,2,55.8,36,5,17,81.88,0,False,True,False
0.606,200,1,86.5,48,9,5,389.72,0,False,False,True
2.211,50,2,86.8,42,3,15,89.27,0,False,True,False
2.149,50,2,70.7,21,15,15,82.78,0,False,True,False
0.404,200,1,70.8,12,3,5,339.63,0,False,False,True
0.524,200,1,88.3,8,23,7,340.28,0,False,False,True
0.591,200,1,68.1,22,16,5,348.05,0,False,False,True
1.948,50,2,80.6,1,9,18,77.11,0,False,True,False
0.523,200,1,84.8,8,12,6,341.38,0,False,False,True
0.554,200,1,68.4,5,17,7,325.36,0,False,False,True
6.356,10,3,83.0,7,17,30,13.5,0,True,False,False
0.579,200,1,62.0,5,20,6,329.15,0,False,False,True
1.944,50,2,79.6,25,8,15,79.4,0,False,True,False
0.65,200,1,82.9,1,20,7,329.36,0,False,False,True
1.948,50,2,90.0,1,20,15,79.51,0,False,True,False
0.546,200,1,50.2,49,9,6,360.25,0,False,False,True
5.367,10,3,80.4,24,18,30,15.18,0,True,False,False
0.601,200,1,85.1,32,15,5,366.06,0,False,False,True
0.618,200,1,44.3,26,11,6,339.12,0,False,False,True
0.631,200,1,43.2,49,18,6,364.78,0,False,False,True
5.788,10,3,75.0,7,19,30,15.5,0,True,False,False
0.485,200,1,44.0,37,22,5,353.17,0,False,False,True
1.978,50,2,40.5,27,21,15,74.74,0,False,True,False
0.532,200,1,62.6,3,2,8,315.67,0,False,False,True
1.912,50,2,40.7,30,16,17,73.52,0,False,True,False
2.197,50,2,45.0,20,16,15,73.48,0,False,True,False
5.17,10,3,44.0,3,1,33,7.43,1,True,False,False
0.453,200,1,75.1,32,16,7,364.05,0,False,False,True
0.594,200,1,56.3,28,15,5,344.88,0,False,False,True
4.683,10,3,92.7,43,10,30,13.81,0,True,False,False
0.544,200,1,79.7,48,15,5,385.46,0,False,False,True
0.417,200,1,95.4,13,14,6,359.95,0,False,False,True
0.579,200,1,58.4,36,7,5,357.09,0,False,False,True
0.418,200,1,78.4,31,20,5,367.17,0,False,False,True
0.485,200,1,79.0,21,3,5,355.37,0,False,False,True
0.514,200,1,54.7,30,18,7,349.41,0,False,False,True
2.112,50,2,60.5,22,4,15,77.27,0,False,True,False
2.518,50,2,86.5,16,6,15,78.38,0,False,True,False
0.493,200,1,79.3,3,23,7,334.22,0,False,False,True
0.601,200,1,91.3,23,14,5,360.31,0,False,False,True
2.033,50,2,68.7,36,19,17,80.37,0,False,True,False
2.432,50,2,72.6,49,6,15,84.51,0,False,True,False
0.516,200,1,75.1,18,21,6,348.51,0,False,False,True
0.638,200,1,50.2,14,17,5,329.5,0,False,False,True
4.401,10,3,71.0,13,15,30,16.01,0,True,False,False
2.224,50,2,50.8,10,15,15,76.04,0,False,True,False
0.499,200,1,58.4,44,14,5,364.39,0,False,False,True
0.491,200,1,66.5,44,1,7,364.97,0,False,False,True
5.824,10,3,94.9,45,2,30,15.53,0,True,False,False
2.041,50,2,76.2,9,6,15,75.0,0,False,True,False
1.81,50,2,56.5,28,11,15,76.54,0,False,True,False
0.498,200,1,63.7,26,9,6,353.76,0,False,False,True
4.289,10,3,93.9,18,17,30,12.45,0,True,False,False
2.243,50,2,55.7,42,4,15,85.35,0,False,True,False
